Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14632.JPEG	0.662429
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6552.JPEG	0.408777
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5230.JPEG	-0.019203
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14391.JPEG	0.477213
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_5500.JPEG	-0.522634
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00046651.JPEG	0.394301
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9612.JPEG	-0.239537
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14351.JPEG	-0.338909
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8241.JPEG	0.347489
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16280.JPEG	0.333017
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13510.JPEG	0.122753
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4001.JPEG	0.386693
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14120.JPEG	0.159657
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16092.JPEG	0.140727
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00017801.JPEG	0.172210
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11122.JPEG	-0.098381
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1011.JPEG	0.563261
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2562.JPEG	0.588768
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7400.JPEG	0.172501
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31930.JPEG	0.092927
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15980.JPEG	0.030838
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_11821.JPEG	0.478291
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_36420.JPEG	-0.091951
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_3470.JPEG	0.008932
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_502.JPEG	-0.049059
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_35991.JPEG	-0.071882
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1960.JPEG	0.577717
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_1082.JPEG	-0.118525
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9942.JPEG	0.194672
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16291.JPEG	0.670033
