Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15621.JPEG	-0.193557
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15181.JPEG	-0.016078
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31790.JPEG	-0.046457
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8071.JPEG	-0.546759
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_661.JPEG	-0.180116
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12370.JPEG	0.462710
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00029211.JPEG	0.535031
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31181.JPEG	0.012118
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2820.JPEG	0.426106
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_29062.JPEG	-0.138364
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6822.JPEG	-0.119567
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16991.JPEG	-0.137334
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_180.JPEG	-0.025756
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12570.JPEG	0.053852
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7222.JPEG	-0.230953
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_731.JPEG	0.112370
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2402.JPEG	-0.406701
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6640.JPEG	-0.360080
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2202.JPEG	0.142475
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17902.JPEG	0.180242
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_32.JPEG	-0.300213
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14022.JPEG	0.173346
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9440.JPEG	-0.124838
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31982.JPEG	-0.624579
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7790.JPEG	0.476161
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34971.JPEG	0.112822
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2421.JPEG	0.333077
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13511.JPEG	0.106533
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00045940.JPEG	-0.517678
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6220.JPEG	-0.433780
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15040.JPEG	0.179200
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24020.JPEG	0.464760
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_29462.JPEG	-0.424287
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12732.JPEG	-0.273393
