Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00038340.JPEG	0.485320
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00046353.JPEG	-0.019506
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00010649.JPEG	0.453725
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00034988.JPEG	0.590716
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00042270.JPEG	0.026054
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00024774.JPEG	-0.219718
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00006671.JPEG	0.584584
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00027432.JPEG	0.403409
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00019699.JPEG	-0.166577
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00006482.JPEG	0.274210
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00005846.JPEG	0.585692
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00010694.JPEG	-0.060711
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00016310.JPEG	0.114218
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00007556.JPEG	-0.426916
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00021201.JPEG	0.298109
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00002663.JPEG	0.309143
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00006055.JPEG	-0.127609
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00035894.JPEG	0.083587
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00019558.JPEG	0.742589
/data/data0/Bhargava/imagenet/val/n15075141/ILSVRC2012_val_00045266.JPEG	0.647752
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00037206.JPEG	0.224851
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00022625.JPEG	0.165499
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00042676.JPEG	0.305861
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00023978.JPEG	0.222714
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00027032.JPEG	0.053041
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00014523.JPEG	-0.399283
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00040714.JPEG	-0.109867
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00022143.JPEG	-0.137348
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00000428.JPEG	0.286010
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00038827.JPEG	0.139627
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00007494.JPEG	0.241367
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00037514.JPEG	0.075933
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00049680.JPEG	0.468204
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00018725.JPEG	0.080008
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00046747.JPEG	0.169169
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00018628.JPEG	0.041406
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00033175.JPEG	-0.181676
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00020971.JPEG	-0.243941
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00038835.JPEG	0.169540
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00044907.JPEG	0.290327
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00024161.JPEG	0.209167
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00018814.JPEG	-0.169657
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00016600.JPEG	0.139152
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00041504.JPEG	0.376348
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00035578.JPEG	-0.610738
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00027210.JPEG	-0.151177
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00036460.JPEG	-0.270718
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00023921.JPEG	-0.148272
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00004867.JPEG	0.345906
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00009929.JPEG	-0.185637
/data/data0/Bhargava/imagenet/val/n03942813/ILSVRC2012_val_00045282.JPEG	-0.040194
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00045322.JPEG	0.034942
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00027739.JPEG	0.142186
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00042633.JPEG	0.038181
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00007724.JPEG	0.323884
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00005035.JPEG	-0.098813
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00049238.JPEG	-0.070834
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00008220.JPEG	0.075264
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00042988.JPEG	0.569312
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00004625.JPEG	-0.039158
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00017066.JPEG	0.475229
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00000226.JPEG	0.234916
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00006594.JPEG	0.337102
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00004236.JPEG	-0.149597
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00011094.JPEG	-0.468514
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00020852.JPEG	0.271213
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00000336.JPEG	0.123274
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00041404.JPEG	0.143719
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00033936.JPEG	0.027722
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00024539.JPEG	0.020230
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00033388.JPEG	-0.236625
